DateTimeUTC,DateTimeEDT,Pressure (mmHg)
8/4/2023 18:38:05.646,8/4/2023 14:38:05.646,13.11
8/4/2023 18:38:05.654,8/4/2023 14:38:05.654,11.786
8/4/2023 18:38:05.662,8/4/2023 14:38:05.662,12.22
8/4/2023 18:38:05.670,8/4/2023 14:38:05.670,7.025
8/4/2023 18:38:05.678,8/4/2023 14:38:05.678,2.993
8/4/2023 18:38:05.686,8/4/2023 14:38:05.686,7.416
8/4/2023 18:38:05.694,8/4/2023 14:38:05.694,9.987
8/4/2023 18:38:05.702,8/4/2023 14:38:05.702,7.785
8/4/2023 18:38:05.710,8/4/2023 14:38:05.710,7.799
8/4/2023 18:38:05.718,8/4/2023 14:38:05.718,8.695
8/4/2023 18:38:05.726,8/4/2023 14:38:05.726,8.371
8/4/2023 18:38:05.734,8/4/2023 14:38:05.734,7.658
8/4/2023 18:38:05.742,8/4/2023 14:38:05.742,4.605
8/4/2023 18:38:05.750,8/4/2023 14:38:05.750,0.07
8/4/2023 18:38:05.758,8/4/2023 14:38:05.758,-2.605
8/4/2023 18:38:05.766,8/4/2023 14:38:05.766,-3.843
8/4/2023 18:38:05.774,8/4/2023 14:38:05.774,-4.903
8/4/2023 18:38:05.782,8/4/2023 14:38:05.782,-6.13
8/4/2023 18:38:05.790,8/4/2023 14:38:05.790,-7.67
8/4/2023 18:38:05.798,8/4/2023 14:38:05.798,-9.202
8/4/2023 18:38:05.806,8/4/2023 14:38:05.806,-10.706
8/4/2023 18:38:05.814,8/4/2023 14:38:05.814,-11.862
8/4/2023 18:38:05.822,8/4/2023 14:38:05.822,-12.531
8/4/2023 18:38:05.830,8/4/2023 14:38:05.830,-13.367
8/4/2023 18:38:05.838,8/4/2023 14:38:05.838,-14.568
8/4/2023 18:38:05.846,8/4/2023 14:38:05.846,-15.452
8/4/2023 18:38:05.854,8/4/2023 14:38:05.854,-15.791
8/4/2023 18:38:05.862,8/4/2023 14:38:05.862,-16.278
8/4/2023 18:38:05.870,8/4/2023 14:38:05.870,-16.696
8/4/2023 18:38:05.878,8/4/2023 14:38:05.878,-16.789
8/4/2023 18:38:05.886,8/4/2023 14:38:05.886,-17.179
8/4/2023 18:38:05.894,8/4/2023 14:38:05.894,-17.61
8/4/2023 18:38:05.902,8/4/2023 14:38:05.902,-17.817
8/4/2023 18:38:05.910,8/4/2023 14:38:05.910,-17.91
8/4/2023 18:38:05.918,8/4/2023 14:38:05.918,-17.779
8/4/2023 18:38:05.926,8/4/2023 14:38:05.926,-17.597
8/4/2023 18:38:05.934,8/4/2023 14:38:05.934,-17.333
8/4/2023 18:38:05.942,8/4/2023 14:38:05.942,-17.186
8/4/2023 18:38:05.950,8/4/2023 14:38:05.950,-17.322
8/4/2023 18:38:05.958,8/4/2023 14:38:05.958,-17.475
8/4/2023 18:38:05.966,8/4/2023 14:38:05.966,-17.514
8/4/2023 18:38:05.974,8/4/2023 14:38:05.974,-17.573
8/4/2023 18:38:05.982,8/4/2023 14:38:05.982,-17.949
8/4/2023 18:38:05.990,8/4/2023 14:38:05.990,-18.061
8/4/2023 18:38:05.998,8/4/2023 14:38:05.998,-17.84
8/4/2023 18:38:06.006,8/4/2023 14:38:06.006,-17.906
8/4/2023 18:38:06.014,8/4/2023 14:38:06.014,-17.834
8/4/2023 18:38:06.022,8/4/2023 14:38:06.022,-17.281
8/4/2023 18:38:06.030,8/4/2023 14:38:06.030,-16.532
8/4/2023 18:38:06.038,8/4/2023 14:38:06.038,-15.99
8/4/2023 18:38:06.046,8/4/2023 14:38:06.046,-15.311
8/4/2023 18:38:06.054,8/4/2023 14:38:06.054,-14.375
8/4/2023 18:38:06.062,8/4/2023 14:38:06.062,-13.712
8/4/2023 18:38:06.070,8/4/2023 14:38:06.070,-12.365
8/4/2023 18:38:06.078,8/4/2023 14:38:06.078,-10.004
8/4/2023 18:38:06.086,8/4/2023 14:38:06.086,-7.858
8/4/2023 18:38:06.094,8/4/2023 14:38:06.094,-5.988
8/4/2023 18:38:06.102,8/4/2023 14:38:06.102,-3.798
8/4/2023 18:38:06.110,8/4/2023 14:38:06.110,-1.493
8/4/2023 18:38:06.118,8/4/2023 14:38:06.118,-0.053
8/4/2023 18:38:06.126,8/4/2023 14:38:06.126,0.466
8/4/2023 18:38:06.134,8/4/2023 14:38:06.134,0.243
8/4/2023 18:38:06.142,8/4/2023 14:38:06.142,0.216
8/4/2023 18:38:06.150,8/4/2023 14:38:06.150,2.442
8/4/2023 18:38:06.158,8/4/2023 14:38:06.158,5
8/4/2023 18:38:06.166,8/4/2023 14:38:06.166,6.234
8/4/2023 18:38:06.174,8/4/2023 14:38:06.174,8.747
8/4/2023 18:38:06.182,8/4/2023 14:38:06.182,11.754
8/4/2023 18:38:06.190,8/4/2023 14:38:06.190,13.772
8/4/2023 18:38:06.198,8/4/2023 14:38:06.198,15.709
8/4/2023 18:38:06.206,8/4/2023 14:38:06.206,14.379
8/4/2023 18:38:06.214,8/4/2023 14:38:06.214,11.633
8/4/2023 18:38:06.222,8/4/2023 14:38:06.222,11.664
8/4/2023 18:38:06.230,8/4/2023 14:38:06.230,7.877
8/4/2023 18:38:06.238,8/4/2023 14:38:06.238,2.79
8/4/2023 18:38:06.246,8/4/2023 14:38:06.246,5.963
8/4/2023 18:38:06.254,8/4/2023 14:38:06.254,9.885
8/4/2023 18:38:06.262,8/4/2023 14:38:06.262,8.187
8/4/2023 18:38:06.270,8/4/2023 14:38:06.270,7.54
8/4/2023 18:38:06.278,8/4/2023 14:38:06.278,8.828
8/4/2023 18:38:06.286,8/4/2023 14:38:06.286,9.163
8/4/2023 18:38:06.294,8/4/2023 14:38:06.294,8.808
8/4/2023 18:38:06.302,8/4/2023 14:38:06.302,5.606
8/4/2023 18:38:06.310,8/4/2023 14:38:06.310,0.629
8/4/2023 18:38:06.318,8/4/2023 14:38:06.318,-1.865
8/4/2023 18:38:06.326,8/4/2023 14:38:06.326,-3.159
8/4/2023 18:38:06.334,8/4/2023 14:38:06.334,-4.847
8/4/2023 18:38:06.342,8/4/2023 14:38:06.342,-6.218
8/4/2023 18:38:06.350,8/4/2023 14:38:06.350,-7.736
8/4/2023 18:38:06.358,8/4/2023 14:38:06.358,-9.483
8/4/2023 18:38:06.366,8/4/2023 14:38:06.366,-11.092
8/4/2023 18:38:06.374,8/4/2023 14:38:06.374,-12.319
8/4/2023 18:38:06.382,8/4/2023 14:38:06.382,-13.043
8/4/2023 18:38:06.390,8/4/2023 14:38:06.390,-13.737
8/4/2023 18:38:06.398,8/4/2023 14:38:06.398,-14.84
8/4/2023 18:38:06.406,8/4/2023 14:38:06.406,-15.933
8/4/2023 18:38:06.414,8/4/2023 14:38:06.414,-16.24
8/4/2023 18:38:06.422,8/4/2023 14:38:06.422,-16.201
8/4/2023 18:38:06.430,8/4/2023 14:38:06.430,-16.711
8/4/2023 18:38:06.438,8/4/2023 14:38:06.438,-17.255
8/4/2023 18:38:06.446,8/4/2023 14:38:06.446,-17.413
8/4/2023 18:38:06.454,8/4/2023 14:38:06.454,-17.702
8/4/2023 18:38:06.462,8/4/2023 14:38:06.462,-17.907
8/4/2023 18:38:06.470,8/4/2023 14:38:06.470,-17.838
8/4/2023 18:38:06.478,8/4/2023 14:38:06.478,-17.762
8/4/2023 18:38:06.486,8/4/2023 14:38:06.486,-17.579
8/4/2023 18:38:06.494,8/4/2023 14:38:06.494,-17.304
8/4/2023 18:38:06.502,8/4/2023 14:38:06.502,-17.086
8/4/2023 18:38:06.510,8/4/2023 14:38:06.510,-17.085
8/4/2023 18:38:06.518,8/4/2023 14:38:06.518,-17.233
8/4/2023 18:38:06.526,8/4/2023 14:38:06.526,-17.324
8/4/2023 18:38:06.534,8/4/2023 14:38:06.534,-17.519
8/4/2023 18:38:06.542,8/4/2023 14:38:06.542,-17.815
8/4/2023 18:38:06.550,8/4/2023 14:38:06.550,-17.802
8/4/2023 18:38:06.558,8/4/2023 14:38:06.558,-17.613
8/4/2023 18:38:06.566,8/4/2023 14:38:06.566,-17.812
8/4/2023 18:38:06.574,8/4/2023 14:38:06.574,-18.048
8/4/2023 18:38:06.582,8/4/2023 14:38:06.582,-17.568
8/4/2023 18:38:06.590,8/4/2023 14:38:06.590,-16.586
8/4/2023 18:38:06.598,8/4/2023 14:38:06.598,-16.059
8/4/2023 18:38:06.606,8/4/2023 14:38:06.606,-15.665
8/4/2023 18:38:06.614,8/4/2023 14:38:06.614,-14.531
8/4/2023 18:38:06.622,8/4/2023 14:38:06.622,-13.498
8/4/2023 18:38:06.630,8/4/2023 14:38:06.630,-12.623
8/4/2023 18:38:06.638,8/4/2023 14:38:06.638,-10.661
8/4/2023 18:38:06.646,8/4/2023 14:38:06.646,-8.304
8/4/2023 18:38:06.654,8/4/2023 14:38:06.654,-6.674
8/4/2023 18:38:06.662,8/4/2023 14:38:06.662,-4.814
8/4/2023 18:38:06.670,8/4/2023 14:38:06.670,-2.123
8/4/2023 18:38:06.678,8/4/2023 14:38:06.678,0.265
8/4/2023 18:38:06.686,8/4/2023 14:38:06.686,1.567
8/4/2023 18:38:06.694,8/4/2023 14:38:06.694,1.711
8/4/2023 18:38:06.702,8/4/2023 14:38:06.702,1.814
8/4/2023 18:38:06.710,8/4/2023 14:38:06.710,3.673
8/4/2023 18:38:06.718,8/4/2023 14:38:06.718,6.244
8/4/2023 18:38:06.726,8/4/2023 14:38:06.726,7.12
8/4/2023 18:38:06.734,8/4/2023 14:38:06.734,8.571
8/4/2023 18:38:06.742,8/4/2023 14:38:06.742,12.013
8/4/2023 18:38:06.750,8/4/2023 14:38:06.750,14.342
8/4/2023 18:38:06.758,8/4/2023 14:38:06.758,15.467
8/4/2023 18:38:06.766,8/4/2023 14:38:06.766,14.634
8/4/2023 18:38:06.774,8/4/2023 14:38:06.774,12.165
8/4/2023 18:38:06.782,8/4/2023 14:38:06.782,11.949
8/4/2023 18:38:06.790,8/4/2023 14:38:06.790,9.084
8/4/2023 18:38:06.798,8/4/2023 14:38:06.798,3.215
8/4/2023 18:38:06.806,8/4/2023 14:38:06.806,4.938
8/4/2023 18:38:06.814,8/4/2023 14:38:06.814,9.776
8/4/2023 18:38:06.822,8/4/2023 14:38:06.822,8.596
8/4/2023 18:38:06.830,8/4/2023 14:38:06.830,7.337
8/4/2023 18:38:06.838,8/4/2023 14:38:06.838,8.803
8/4/2023 18:38:06.846,8/4/2023 14:38:06.846,9.403
8/4/2023 18:38:06.854,8/4/2023 14:38:06.854,9.075
8/4/2023 18:38:06.862,8/4/2023 14:38:06.862,6.19
8/4/2023 18:38:06.870,8/4/2023 14:38:06.870,1.349
8/4/2023 18:38:06.878,8/4/2023 14:38:06.878,-1.34
8/4/2023 18:38:06.886,8/4/2023 14:38:06.886,-2.724
8/4/2023 18:38:06.894,8/4/2023 14:38:06.894,-4.331
8/4/2023 18:38:06.902,8/4/2023 14:38:06.902,-5.509
8/4/2023 18:38:06.910,8/4/2023 14:38:06.910,-6.917
8/4/2023 18:38:06.918,8/4/2023 14:38:06.918,-8.684
8/4/2023 18:38:06.926,8/4/2023 14:38:06.926,-10.205
8/4/2023 18:38:06.934,8/4/2023 14:38:06.934,-11.433
8/4/2023 18:38:06.942,8/4/2023 14:38:06.942,-12.315
8/4/2023 18:38:06.950,8/4/2023 14:38:06.950,-13.012
8/4/2023 18:38:06.958,8/4/2023 14:38:06.958,-14.074
8/4/2023 18:38:06.966,8/4/2023 14:38:06.966,-15.272
8/4/2023 18:38:06.974,8/4/2023 14:38:06.974,-15.847
8/4/2023 18:38:06.982,8/4/2023 14:38:06.982,-16.224
8/4/2023 18:38:06.990,8/4/2023 14:38:06.990,-16.729
8/4/2023 18:38:06.998,8/4/2023 14:38:06.998,-16.966
8/4/2023 18:38:07.006,8/4/2023 14:38:07.006,-17.212
8/4/2023 18:38:07.014,8/4/2023 14:38:07.014,-17.644
8/4/2023 18:38:07.022,8/4/2023 14:38:07.022,-17.944
8/4/2023 18:38:07.030,8/4/2023 14:38:07.030,-17.992
8/4/2023 18:38:07.038,8/4/2023 14:38:07.038,-17.894
8/4/2023 18:38:07.046,8/4/2023 14:38:07.046,-17.747
8/4/2023 18:38:07.054,8/4/2023 14:38:07.054,-17.566
8/4/2023 18:38:07.062,8/4/2023 14:38:07.062,-17.335
8/4/2023 18:38:07.070,8/4/2023 14:38:07.070,-17.262
8/4/2023 18:38:07.078,8/4/2023 14:38:07.078,-17.335
8/4/2023 18:38:07.086,8/4/2023 14:38:07.086,-17.375
8/4/2023 18:38:07.094,8/4/2023 14:38:07.094,-17.391
8/4/2023 18:38:07.102,8/4/2023 14:38:07.102,-17.588
8/4/2023 18:38:07.110,8/4/2023 14:38:07.110,-17.897
8/4/2023 18:38:07.118,8/4/2023 14:38:07.118,-17.786
8/4/2023 18:38:07.126,8/4/2023 14:38:07.126,-17.709
8/4/2023 18:38:07.134,8/4/2023 14:38:07.134,-17.932
8/4/2023 18:38:07.142,8/4/2023 14:38:07.142,-17.604
8/4/2023 18:38:07.150,8/4/2023 14:38:07.150,-16.589
8/4/2023 18:38:07.158,8/4/2023 14:38:07.158,-16.031
8/4/2023 18:38:07.166,8/4/2023 14:38:07.166,-15.815
8/4/2023 18:38:07.174,8/4/2023 14:38:07.174,-14.736
8/4/2023 18:38:07.182,8/4/2023 14:38:07.182,-13.682
8/4/2023 18:38:07.190,8/4/2023 14:38:07.190,-12.829
8/4/2023 18:38:07.198,8/4/2023 14:38:07.198,-10.998
8/4/2023 18:38:07.206,8/4/2023 14:38:07.206,-8.846
8/4/2023 18:38:07.214,8/4/2023 14:38:07.214,-6.997
8/4/2023 18:38:07.222,8/4/2023 14:38:07.222,-4.823
8/4/2023 18:38:07.230,8/4/2023 14:38:07.230,-2.297
8/4/2023 18:38:07.238,8/4/2023 14:38:07.238,-0.684
8/4/2023 18:38:07.246,8/4/2023 14:38:07.246,-0.748
8/4/2023 18:38:07.254,8/4/2023 14:38:07.254,-1.365
8/4/2023 18:38:07.262,8/4/2023 14:38:07.262,-0.69
8/4/2023 18:38:07.270,8/4/2023 14:38:07.270,1.48
8/4/2023 18:38:07.278,8/4/2023 14:38:07.278,3.495
8/4/2023 18:38:07.286,8/4/2023 14:38:07.286,5.272
8/4/2023 18:38:07.294,8/4/2023 14:38:07.294,8.377
8/4/2023 18:38:07.302,8/4/2023 14:38:07.302,11.558
8/4/2023 18:38:07.310,8/4/2023 14:38:07.310,12.99
8/4/2023 18:38:07.318,8/4/2023 14:38:07.318,14.213
8/4/2023 18:38:07.326,8/4/2023 14:38:07.326,14.292
8/4/2023 18:38:07.334,8/4/2023 14:38:07.334,12.278
8/4/2023 18:38:07.342,8/4/2023 14:38:07.342,11.576
8/4/2023 18:38:07.350,8/4/2023 14:38:07.350,8.986
8/4/2023 18:38:07.358,8/4/2023 14:38:07.358,4.17
8/4/2023 18:38:07.366,8/4/2023 14:38:07.366,5.455
8/4/2023 18:38:07.374,8/4/2023 14:38:07.374,9.275
8/4/2023 18:38:07.382,8/4/2023 14:38:07.382,8.735
8/4/2023 18:38:07.390,8/4/2023 14:38:07.390,7.657
8/4/2023 18:38:07.398,8/4/2023 14:38:07.398,8.16
8/4/2023 18:38:07.406,8/4/2023 14:38:07.406,8.688
8/4/2023 18:38:07.414,8/4/2023 14:38:07.414,8.559
8/4/2023 18:38:07.422,8/4/2023 14:38:07.422,5.894
8/4/2023 18:38:07.430,8/4/2023 14:38:07.430,1.578
8/4/2023 18:38:07.438,8/4/2023 14:38:07.438,-1.145
8/4/2023 18:38:07.446,8/4/2023 14:38:07.446,-2.704
8/4/2023 18:38:07.454,8/4/2023 14:38:07.454,-4.296
8/4/2023 18:38:07.462,8/4/2023 14:38:07.462,-5.6
8/4/2023 18:38:07.470,8/4/2023 14:38:07.470,-6.937
8/4/2023 18:38:07.478,8/4/2023 14:38:07.478,-8.537
8/4/2023 18:38:07.486,8/4/2023 14:38:07.486,-10.438
8/4/2023 18:38:07.494,8/4/2023 14:38:07.494,-12.248
8/4/2023 18:38:07.502,8/4/2023 14:38:07.502,-13.05
8/4/2023 18:38:07.510,8/4/2023 14:38:07.510,-13.616
8/4/2023 18:38:07.518,8/4/2023 14:38:07.518,-14.565
8/4/2023 18:38:07.526,8/4/2023 14:38:07.526,-15.454
8/4/2023 18:38:07.534,8/4/2023 14:38:07.534,-16.299
8/4/2023 18:38:07.542,8/4/2023 14:38:07.542,-16.661
8/4/2023 18:38:07.550,8/4/2023 14:38:07.550,-16.632
8/4/2023 18:38:07.558,8/4/2023 14:38:07.558,-17.045
8/4/2023 18:38:07.566,8/4/2023 14:38:07.566,-17.482
8/4/2023 18:38:07.574,8/4/2023 14:38:07.574,-17.732
8/4/2023 18:38:07.582,8/4/2023 14:38:07.582,-18.077
8/4/2023 18:38:07.590,8/4/2023 14:38:07.590,-18.032
8/4/2023 18:38:07.598,8/4/2023 14:38:07.598,-17.805
8/4/2023 18:38:07.606,8/4/2023 14:38:07.606,-17.824
8/4/2023 18:38:07.614,8/4/2023 14:38:07.614,-17.743
8/4/2023 18:38:07.622,8/4/2023 14:38:07.622,-17.542
8/4/2023 18:38:07.630,8/4/2023 14:38:07.630,-17.555
8/4/2023 18:38:07.638,8/4/2023 14:38:07.638,-17.475
8/4/2023 18:38:07.646,8/4/2023 14:38:07.646,-17.38
8/4/2023 18:38:07.654,8/4/2023 14:38:07.654,-17.625
8/4/2023 18:38:07.662,8/4/2023 14:38:07.662,-17.893
8/4/2023 18:38:07.670,8/4/2023 14:38:07.670,-18.038
8/4/2023 18:38:07.678,8/4/2023 14:38:07.678,-17.933
8/4/2023 18:38:07.686,8/4/2023 14:38:07.686,-17.859
8/4/2023 18:38:07.694,8/4/2023 14:38:07.694,-18.016
8/4/2023 18:38:07.702,8/4/2023 14:38:07.702,-17.699
8/4/2023 18:38:07.710,8/4/2023 14:38:07.710,-16.759
8/4/2023 18:38:07.718,8/4/2023 14:38:07.718,-16.066
8/4/2023 18:38:07.726,8/4/2023 14:38:07.726,-15.678
8/4/2023 18:38:07.734,8/4/2023 14:38:07.734,-14.704
8/4/2023 18:38:07.742,8/4/2023 14:38:07.742,-13.733
8/4/2023 18:38:07.750,8/4/2023 14:38:07.750,-13.06
8/4/2023 18:38:07.758,8/4/2023 14:38:07.758,-11.355
8/4/2023 18:38:07.766,8/4/2023 14:38:07.766,-8.861
8/4/2023 18:38:07.774,8/4/2023 14:38:07.774,-6.799
8/4/2023 18:38:07.782,8/4/2023 14:38:07.782,-4.86
8/4/2023 18:38:07.790,8/4/2023 14:38:07.790,-2.533
8/4/2023 18:38:07.798,8/4/2023 14:38:07.798,-0.526
8/4/2023 18:38:07.806,8/4/2023 14:38:07.806,0.47
8/4/2023 18:38:07.814,8/4/2023 14:38:07.814,0.21
8/4/2023 18:38:07.822,8/4/2023 14:38:07.822,0.26
8/4/2023 18:38:07.830,8/4/2023 14:38:07.830,2.263
8/4/2023 18:38:07.838,8/4/2023 14:38:07.838,4.494
8/4/2023 18:38:07.846,8/4/2023 14:38:07.846,5.79
8/4/2023 18:38:07.854,8/4/2023 14:38:07.854,7.813
8/4/2023 18:38:07.862,8/4/2023 14:38:07.862,10.567
8/4/2023 18:38:07.870,8/4/2023 14:38:07.870,12.853
8/4/2023 18:38:07.878,8/4/2023 14:38:07.878,15.239
8/4/2023 18:38:07.886,8/4/2023 14:38:07.886,15.247
8/4/2023 18:38:07.894,8/4/2023 14:38:07.894,11.785
8/4/2023 18:38:07.902,8/4/2023 14:38:07.902,10.768
8/4/2023 18:38:07.910,8/4/2023 14:38:07.910,9.179
8/4/2023 18:38:07.918,8/4/2023 14:38:07.918,3.306
8/4/2023 18:38:07.926,8/4/2023 14:38:07.926,3.455
8/4/2023 18:38:07.934,8/4/2023 14:38:07.934,8.521
8/4/2023 18:38:07.942,8/4/2023 14:38:07.942,8.286
8/4/2023 18:38:07.950,8/4/2023 14:38:07.950,6.888
8/4/2023 18:38:07.958,8/4/2023 14:38:07.958,8.043
8/4/2023 18:38:07.966,8/4/2023 14:38:07.966,8.354
8/4/2023 18:38:07.974,8/4/2023 14:38:07.974,8.078
8/4/2023 18:38:07.982,8/4/2023 14:38:07.982,5.91
8/4/2023 18:38:07.990,8/4/2023 14:38:07.990,1.348
8/4/2023 18:38:07.998,8/4/2023 14:38:07.998,-1.723
8/4/2023 18:38:08.006,8/4/2023 14:38:08.006,-3.432
8/4/2023 18:38:08.014,8/4/2023 14:38:08.014,-4.938
8/4/2023 18:38:08.022,8/4/2023 14:38:08.022,-5.868
8/4/2023 18:38:08.030,8/4/2023 14:38:08.030,-7.246
8/4/2023 18:38:08.038,8/4/2023 14:38:08.038,-8.779
8/4/2023 18:38:08.046,8/4/2023 14:38:08.046,-10.034
8/4/2023 18:38:08.054,8/4/2023 14:38:08.054,-11.581
8/4/2023 18:38:08.062,8/4/2023 14:38:08.062,-12.825
8/4/2023 18:38:08.070,8/4/2023 14:38:08.070,-13.574
8/4/2023 18:38:08.078,8/4/2023 14:38:08.078,-14.441
8/4/2023 18:38:08.086,8/4/2023 14:38:08.086,-15.337
8/4/2023 18:38:08.094,8/4/2023 14:38:08.094,-16.014
8/4/2023 18:38:08.102,8/4/2023 14:38:08.102,-16.544
8/4/2023 18:38:08.110,8/4/2023 14:38:08.110,-16.943
8/4/2023 18:38:08.118,8/4/2023 14:38:08.118,-17.059
8/4/2023 18:38:08.126,8/4/2023 14:38:08.126,-17.176
8/4/2023 18:38:08.134,8/4/2023 14:38:08.134,-17.607
8/4/2023 18:38:08.142,8/4/2023 14:38:08.142,-17.903
8/4/2023 18:38:08.150,8/4/2023 14:38:08.150,-17.907
8/4/2023 18:38:08.158,8/4/2023 14:38:08.158,-17.892
8/4/2023 18:38:08.166,8/4/2023 14:38:08.166,-17.847
8/4/2023 18:38:08.174,8/4/2023 14:38:08.174,-17.674
8/4/2023 18:38:08.182,8/4/2023 14:38:08.182,-17.418
8/4/2023 18:38:08.190,8/4/2023 14:38:08.190,-17.37
8/4/2023 18:38:08.198,8/4/2023 14:38:08.198,-17.508
8/4/2023 18:38:08.206,8/4/2023 14:38:08.206,-17.572
8/4/2023 18:38:08.214,8/4/2023 14:38:08.214,-17.602
8/4/2023 18:38:08.222,8/4/2023 14:38:08.222,-17.752
8/4/2023 18:38:08.230,8/4/2023 14:38:08.230,-17.962
8/4/2023 18:38:08.238,8/4/2023 14:38:08.238,-17.954
8/4/2023 18:38:08.246,8/4/2023 14:38:08.246,-17.982
8/4/2023 18:38:08.254,8/4/2023 14:38:08.254,-18.038
8/4/2023 18:38:08.262,8/4/2023 14:38:08.262,-17.534
8/4/2023 18:38:08.270,8/4/2023 14:38:08.270,-16.615
8/4/2023 18:38:08.278,8/4/2023 14:38:08.278,-16.101
8/4/2023 18:38:08.286,8/4/2023 14:38:08.286,-15.868
8/4/2023 18:38:08.294,8/4/2023 14:38:08.294,-14.865
8/4/2023 18:38:08.302,8/4/2023 14:38:08.302,-13.745
8/4/2023 18:38:08.310,8/4/2023 14:38:08.310,-12.98
8/4/2023 18:38:08.318,8/4/2023 14:38:08.318,-11.314
8/4/2023 18:38:08.326,8/4/2023 14:38:08.326,-8.953
8/4/2023 18:38:08.334,8/4/2023 14:38:08.334,-7.112
8/4/2023 18:38:08.342,8/4/2023 14:38:08.342,-5.207
8/4/2023 18:38:08.350,8/4/2023 14:38:08.350,-2.616
8/4/2023 18:38:08.358,8/4/2023 14:38:08.358,-0.556
8/4/2023 18:38:08.366,8/4/2023 14:38:08.366,0.048
8/4/2023 18:38:08.374,8/4/2023 14:38:08.374,-0.407
8/4/2023 18:38:08.382,8/4/2023 14:38:08.382,-0.16
8/4/2023 18:38:08.390,8/4/2023 14:38:08.390,1.784
8/4/2023 18:38:08.398,8/4/2023 14:38:08.398,3.989
8/4/2023 18:38:08.406,8/4/2023 14:38:08.406,5.351
8/4/2023 18:38:08.414,8/4/2023 14:38:08.414,7.211
8/4/2023 18:38:08.422,8/4/2023 14:38:08.422,10.194
8/4/2023 18:38:08.430,8/4/2023 14:38:08.430,12.829
8/4/2023 18:38:08.438,8/4/2023 14:38:08.438,14.871
8/4/2023 18:38:08.446,8/4/2023 14:38:08.446,14.244
8/4/2023 18:38:08.454,8/4/2023 14:38:08.454,10.933
8/4/2023 18:38:08.462,8/4/2023 14:38:08.462,10.398
8/4/2023 18:38:08.470,8/4/2023 14:38:08.470,8.654
8/4/2023 18:38:08.478,8/4/2023 14:38:08.478,2.767
8/4/2023 18:38:08.486,8/4/2023 14:38:08.486,3.543
8/4/2023 18:38:08.494,8/4/2023 14:38:08.494,8.874
8/4/2023 18:38:08.502,8/4/2023 14:38:08.502,8.166
8/4/2023 18:38:08.510,8/4/2023 14:38:08.510,6.469
8/4/2023 18:38:08.518,8/4/2023 14:38:08.518,7.756
8/4/2023 18:38:08.526,8/4/2023 14:38:08.526,8.192
8/4/2023 18:38:08.534,8/4/2023 14:38:08.534,7.802
8/4/2023 18:38:08.542,8/4/2023 14:38:08.542,5.737
8/4/2023 18:38:08.550,8/4/2023 14:38:08.550,1.49
8/4/2023 18:38:08.558,8/4/2023 14:38:08.558,-1.835
8/4/2023 18:38:08.566,8/4/2023 14:38:08.566,-3.719
8/4/2023 18:38:08.574,8/4/2023 14:38:08.574,-5.038
8/4/2023 18:38:08.582,8/4/2023 14:38:08.582,-6.153
8/4/2023 18:38:08.590,8/4/2023 14:38:08.590,-7.394
8/4/2023 18:38:08.598,8/4/2023 14:38:08.598,-8.719
8/4/2023 18:38:08.606,8/4/2023 14:38:08.606,-10.476
8/4/2023 18:38:08.614,8/4/2023 14:38:08.614,-12.17
8/4/2023 18:38:08.622,8/4/2023 14:38:08.622,-13.18
8/4/2023 18:38:08.630,8/4/2023 14:38:08.630,-13.938
8/4/2023 18:38:08.638,8/4/2023 14:38:08.638,-14.6
8/4/2023 18:38:08.646,8/4/2023 14:38:08.646,-15.566
8/4/2023 18:38:08.654,8/4/2023 14:38:08.654,-16.651
8/4/2023 18:38:08.662,8/4/2023 14:38:08.662,-16.867
8/4/2023 18:38:08.670,8/4/2023 14:38:08.670,-16.722
8/4/2023 18:38:08.678,8/4/2023 14:38:08.678,-17.005
8/4/2023 18:38:08.686,8/4/2023 14:38:08.686,-17.275
8/4/2023 18:38:08.694,8/4/2023 14:38:08.694,-17.514
8/4/2023 18:38:08.702,8/4/2023 14:38:08.702,-17.969
8/4/2023 18:38:08.710,8/4/2023 14:38:08.710,-18.116
8/4/2023 18:38:08.718,8/4/2023 14:38:08.718,-17.897
8/4/2023 18:38:08.726,8/4/2023 14:38:08.726,-17.776
8/4/2023 18:38:08.734,8/4/2023 14:38:08.734,-17.561
8/4/2023 18:38:08.742,8/4/2023 14:38:08.742,-17.24
8/4/2023 18:38:08.750,8/4/2023 14:38:08.750,-17.235
8/4/2023 18:38:08.758,8/4/2023 14:38:08.758,-17.414
8/4/2023 18:38:08.766,8/4/2023 14:38:08.766,-17.53
8/4/2023 18:38:08.774,8/4/2023 14:38:08.774,-17.639
8/4/2023 18:38:08.782,8/4/2023 14:38:08.782,-17.873
8/4/2023 18:38:08.790,8/4/2023 14:38:08.790,-18.176
8/4/2023 18:38:08.798,8/4/2023 14:38:08.798,-18.228
8/4/2023 18:38:08.806,8/4/2023 14:38:08.806,-18.202
8/4/2023 18:38:08.814,8/4/2023 14:38:08.814,-18.214
8/4/2023 18:38:08.822,8/4/2023 14:38:08.822,-17.799
8/4/2023 18:38:08.830,8/4/2023 14:38:08.830,-16.905
8/4/2023 18:38:08.838,8/4/2023 14:38:08.838,-16.313
8/4/2023 18:38:08.846,8/4/2023 14:38:08.846,-15.859
8/4/2023 18:38:08.854,8/4/2023 14:38:08.854,-14.869
